Partner ID,Brand,Category,Sub-Category,Product Titles,SKU,Partner SKU
47461,DELL,Electronics,Laptops,"Renewed - Latitude 5285 Detachable Laptop With 12.3-Inch Touchscreen Display, Intel Core i5 Processor/7th Gen/8GB RAM/256GB SSD/Intel HD Graphics 620 English/Arabic Black",N50281389A,PSKU_47461_22632203352250557001_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 7440 Laptop With 14-Inch Display,Intel Core i7 Processor/4th Gen/8GB RAM/256GB SSD/Intel HD Graphics 4400 English Black",N53286212A,PSKU_47461_53129864088133705799_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude E7470 Laptop With 14-Inch HD Display,Core i7 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Black",N53386814A,PSKU_74949_96624906888162719421_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 7420 Laptop With 14-Inch Display, IntelCore i7/Quad Core/16GB RAM/512GB SSD/Windows 10 Pro English/Arabic Black",N70100681V-1,PSKU_47461_65293735973362454058_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 840 G5 (2019) Laptop With 14-Inch Display,Intel Core i7 Processor/8th Gen/16GB RAM/512GB SSD/Intel UHD Graphics 620 Silver",N47539866A,PSKU_74949_14294969836124776833_X
47461,HP,Electronics,Laptops,"Renewed - ProBook 650 G1 Laptop With 14-Inch HD Display, Core i5-4210M/8GB RAM/128GB SSD/Intel HD Graphics English Black",N53375436A,PSKU_47461_38514164665252302315_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G3 Laptop With 14-Inch HD Display, Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Black",N53386811A,PSKU_74949_35646953693824631157_X
47461,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T440 Laptop With 14-Inch Display,Intel Core i5 Processor/4th Gen/8GB RAM/256GB SSD/Windows English black",N70003473V-1,PSKU_74949_05892758832026359455_X
47461,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T495 Pro Laptop With 14 inch Display,AMD Ryzen 5/2GB Graphic Memory/16GB RAM/256GB SSD/Windows 10 Pro English Black",N70013759V-1,PSKU_47461_08292960367538253866_X
47461,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T14 Laptop With 14-Inch FHD Display,Intel Core i5-10th Gen Processor/16 GBRAM/DDR4/512 GB SSD Hard/Windows 10 Pro English Black",N70013785V-1,PSKU_74949_23075224325844132466_X
74949,Apple,Electronics,Laptops,"Renewed - Macbook Pro A1278 (2012) Laptop With 13.3-Inch Display,Intel Core i7 Processor/4th Gen/8GB RAM/500GB HDD/UHD Graphics English Silver",N70016130V-1,N44523172APlus
181587,CAT,Eyewear,Sunglasess,Precision men Polarized Reactangle Sunglasses Black 58 mm,Z1FDF419D742B27111CEDZ-1,CPS-8509-104P
181587,CAT,Eyewear,Sunglasess,Precision 8514 Men Polarized Rectangular Sunglasses Black 56 mm,ZDE04BB6EDB95AB19E35FZ-1,CPS-8514-104P
181587,CAT,Eyewear,Sunglasess,Men CTS-Blinding Polarized Sequare Sunglasses Black 54 mm,ZE98C8903DB50DCC3A5B4Z-1,CTS-BLINDING-104P
46272,SOTSU,Electronic Accessories,Portable Monitor,"FlipAction Premium 16"" Portable Monitor | Super Compact | Swivel Rotation | 2560 x 1600 DCI P3 | All-Metal CNC | USB-C or HDMI | Compatible with Mac and Windows",ZC4D02A1C9F4EA4C32D77Z-1,FlipActionGo16UniverseBlack
47461,Apple,Electronics,Laptops,"Renewed - MacBook Air A2337 (2020) Laptop With 13.3-Inch Display, Apple M1 Processor/8GB RAM/256GB SSD/macOS English Space Grey",N51630082A,PSKU_47461_34670564001558808952_X
47461,Apple,Electronics,Mobile,Renewed - iPhone XS Max 256GB Gold 4G With Facetime - International Version,N53422605A,PSKU_47461_97077540162399145830_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 7250 Laptop With 12.5-Inch Display, Intel Core i7 Processor/5th Gen/8GB RAM/256GB SSD/Intel HD Graphics English Black",N53334140A,PSKU_47461_17086533460217873051_X
47461,DELL,Electronics,Laptops,"Renewed - Chromebook 3100 With 11.6 Inch Display,Celeron N4000/4GB RAM/32GB EMMC/Chrome OS/Intel HD Graphics English Black",N70133436V-1,PSKU_47461_03092244506744963065_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 840 G7 Laptop With 14-Inch FHD Display,Intel Core i7/10th Gen Processor/32GB DDR4 RAM/1TB SSD/Windows 10 Pro English Silver",N70047397V-1,PSKU_47461_43172443008929798898_X
47461,Lenovo,Electronics,Laptops,"Renewed - Thinkpad X1 Yoga 2-In-1 Laptop With 14-Inch Touch Screen Display,Intel Core i7 Processor 8th Gen/16GB RAM/512GB SSD/Intel UHD Graphics 620/Windows 10 Pro English Gray",N70071727V-1,PSKU_47461_42957457262364095456_X
47461,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T440 Laptop With 14-Inch Display,Intel Core i5 Processor/4th Gen/8GB RAM/256GB SSD/Windows Arabic Black",N70077137V-1,PSKU_47461_98393252613588538850_X
47461,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T490s Laptop With 14-Inch Display,Intel(R)-Core(TM)-i7/Quad Core/8th Gen/16GB RAM/512GB SSD/Windows 10 Pro English Black",N70085603V-1,PSKU_74949_82638929755385619989_X
181587,CAT,Eyewear,Sunglasess,men Precision 8506 Polarized Reactangle Sunglasses Black 58 mm,Z30136CE5AF51286BC5B9Z-1,CPS-8506-104P
181587,CAT,Eyewear,Sunglasess,Precision 8517 Men Polarized Rectangular Sunglasses Blue 57 mm,Z3E2F625AC3672573D48CZ-1,CPS-8517-106P
181587,CAT,Eyewear,Sunglasess,Men CTS-8024 Polarized Navigator Sunglasses Black 59 mm,Z73AB31FA87E9ED6AEB9EZ-1,CTS-8024-005P
181587,CAT,Eyewear,Sunglasess,Men CTS-8019 Polarized High Wrap Rectangular Sunglasses Black 63 mm,ZC470EE7DA8AD0A9A6D98Z-1,CTS-8019-104P
181587,CAT,Eyewear,Sunglasess,Men CTS-8020 Polarized Sport Wrap Front Sunglasses Clear 66 mm,ZE9A0DF1160F6B15C3791Z-1,CTS-8020-113P
181587,Superdry,Eyewear,Sunglasess,5031 Full-Rim Square UV Protection Sunglasses - Black,ZEA1FBB9AA974CEF8156AZ-1,SDS-5031-104
46272,My Carry Potty,Baby Product,Potties,My Carry Potty Cat,ZBC24CCF629F29CB56B01Z-1,MCP-CA
46272,NOMAD,Electronic Accessories,Mobile Case & Cover,iPhone 15 Pro Magnetic Leather Back Cover Rustic Brown,ZEAD0FDEA69D5687B89C2Z-1,8.57E+11
46272,The White Willow,Bedding,Pillows & Cushions,"Memory Foam Pillow for Neck & Shoulder Pain Relief-Cool Gel-Cervical Pillow for Sleeping-Orthopedic Pillow for Back, Side & Stomach Sleepers-Medium Firm- Thick King Size-5"" H-Grey",ZA406CA5871D8AA97408CZ-1,TWW-HPLG_Grey_CG
47461,Apple,Electronics,Mobile,Renewed - iPhone XS 256GB Space Grey 4G With Facetime - International Version,N42341429A,PSKU_47461_10186103910038775531_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Pro A1707 (2017) Laptop With 15-Inch Full HD Display, Core i7 Processor/Quad Core/16GB RAM/512GB SSD/macOS English Space Grey",N50479601A,PSKU_47461_56485579341119964594_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Pro A1502 (2015) Laptop With 13.3-Inch UHD Display, Core i7 Processor/Dual Core/16GB RAM/512GB SSD/macOS English Silver",N53384246A,PSKU_47461_42159486005292754746_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Pro A1278 (2012) Laptop With 13.3-Inch Display, i5 Processor/Dual Core/8GB RAM/256GB SSD/macOS English Silver",N70013887V-1,PSKU_74949_16406186750152377414_X
47461,DELL,Electronics,Laptops,"Renewed - Dell Latitude 5490 Notebook Laptop With 14.1-Inch Display,Intel Core i5/8th Generation/8GB DDR4 RAM/256GB SSD /Windows 10 Pro English Black",N53357467A,PSKU_74949_95331701569963803866_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude E5550 With 15.6 Inch FHD Display,Core i5 Processor/5th Generation/8GB Ram/256GB SSD/Intel HD Graphics English Black",N53401615A,PSKU_47461_07565482594657553907_X
47461,HP,Electronics,Laptops,"Renewed - ProBook 650 G1 Laptop With 15.6-Inch Display, Intel Core i5-4th Gen/8GB RAM/256GB SSD/Intel HD Graphics Black",N50367315A,PSKU_74949_15406664845608913880_X
47461,HP,Electronics,Laptops,"Refurbished - Elitebook X360 1030 G2 Convertible 2-In-1 Laptop With 13.6-Inch Touchscreen Display,Intel Core i7 Processor/7th Gen/16GB RAM/512GB SSD/Intel UHD Graphics 620 English Silver",N52010978A,PSKU_74949_10675766935154685209_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G9 Laptop With 14-Inch FHD Display,Core i7-1255U Processor/16GB RAM/1TB SSD/Intel Iris Xe Graphics/Windows 11 Pro English/Arabic Silver",N53430441A,PSKU_47461_55938796523554610061_X
47461,Lenovo,Electronics,Laptops,"Renewed - T480s ThinkPad Laptop With 14-Inch HD Display,Intel Core i5-8th Gen Processor/16GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black",N53403393A,PSKU_47461_40523933678291937488_X
47461,Lenovo,Electronics,Laptops,"Renewed - ThinkPad L470 Laptop With 14 inch Display,Intel Core i3 Processor/6th Gen/8GB RAM/256GB SSD/Windows 10 Pro English Black",N53410841A,47461_N53410841A_max
47461,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T490 Laptop With 14 Inch Display,Intel Core i7-8565U/8GB RAM/256GB SSD/Windows 10 English Graphite",N70123459V-1,PSKU_47461_71843720924860873452_X
181587,CAT,Eyewear,Sunglasess,Precision 8517 Men Polarized Rectangular Sunglasses Brown 57 mm,Z6791802E2854438549D7Z-1,CPS-8517-102P
181587,CAT,Eyewear,Sunglasess,Men CTS-8018 Polarized Wrap Sunglasses Blue 61mm,ZF5CE03A2BD88BF8430DCZ-1,CTS-8018-106P
181587,O'NEILL,Eyewear,Sunglasess,ONS-9040 Sports Wrap Shield Sunglasses for Men UV400 Protection Black 135 mm,Z0D05A85E33FCCED8EC7DZ-1,ONS-9040-2.0-104 RED
181587,Superdry,Eyewear,Sunglasess,Full-Rim Rectangular UV Protection Sunglasses - Brown,Z4A60829C7E578D62D2ADZ-1,SDS-ROCKSTAR-104B
46272,The White Willow,Bedding,Pillows & Cushions,"Ultra Thin Pillow For Sleeping-Ultra Slim Memory Foam Pillow Cool Gel-Slim Pillow For Neck & Shoulder Pain-Flat Pillow-Orthopedic Cervical Pillow For Neck Support-King Size-1.5""H-Grey",ZD4DB9C10D3A99C6BDA88Z-1,TWW-Ultraslim_Grey_CG
47461,Apple,Electronics,Mobile,Renewed - iPhone X 256GB Silver 4G With Facetime - International Version,N37984454A,PSKU_47461_63199823006443464777_X
47461,Apple,Electronics,Laptops,"Refurbished - MacBook Air A1465 (2015) Laptop With 11-Inch HD Display, Core i5 Processor/Dual Core/4GB RAM/128GB SSD/macOS English/Arabic silver",N43918669A,PSKU_74949_59857769138976312747_X
47461,Apple,Electronics,Laptops,"Refurbished - MacBook Pro A1278 (2011) Laptop With 13.3-Inch HD Display, Core i5 Processor/Dual Core/8GB RAM/500GB HDD/macOS Silver",N49797867A,PSKU_47461_83067144447876196169_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Air A1466 (2017) Laptop With 13-Inch HD Display, Core i5 Processor/Dual Core/8GB RAM/256GB SSD/macOS English Silver",N50477574A,PSKU_47461_33428629488830472564_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Pro A1278 (2012) Laptop With 13.3-Inch Display, Core i5 Processor/4GB RAM/500GB HDD/macOS English Silver",N51630020A,PSKU_47461_61879940350820894503_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Air A1466 (2015) Laptop With 13.3-Inch Full HD Display, Core i5 Processor/4GB RAM/128GB SSD/macOS English Silver",N51630304A,PSKU_47461_48133266527626644863_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Air A1465 (2015) Laptop With 11-Inch Display, Core i5 Processor/Quad Core/4GB RAM/128GB SSD/macOS English Silver",N53428697A,PSKU_74949_60483528148538529964_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Pro A1278 (2012) Laptop With 13-Inch Display, Intel Core i7 Processor/Quad Core/8GB RAM/256GB SSD/Windows 10 English Black",N70052843V-1,PSKU_47461_12123408727928892115_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Pro A2141 (2019) Laptop With 16-Inch Display, Core i7 Processor/Dual Core/16GB RAM/512GB SSD/macOS English Silver",N70089365V-1,PSKU_47461_18433552868264741225_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude E7440 Laptop With 14-Inch Display,Intel Core i5 Processor/4th Gen/4GB RAM/500GB HDD/Intel HD Graphics 4400 English Silver",N49272763A,PSKU_47461_87774273816536667800_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude E7250 Laptop With 12.5-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/Intel HD Graphics 5500 Black",N49272775A,PSKU_47461_10682371491767717785_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude E5450 Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB HDD/Windows 10 Pro English Black",N51630201A,PSKU_74949_95658265299828495690_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 7200 (2-in-1) Laptop With 12.3-Inch Touch Display,Core i7/8th Gen/16GB RAM/512GB SSD/Intel HD Graphics English Silver",N70052584V-1,PSKU_47461_62419690117087740880_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude 7450 Laptop With 14-Inch HD Display,Core i5/Dual Core/5th Gen/8GB RAM/256GB SSD/Windows 10/Intel HD Graphics English Black",N70065084V-1,PSKU_47461_36129047947969270120_X
47461,DELL,Electronics,Laptops,"Renewed - Latitude E5470 Laptop With 14-Inch Display,Intel Core i7 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics 620 Arabic Black",N70084841V-1,PSKU_74949_64616136406175677558_X
47461,HP,Electronics,Laptops,"Renewed - ProBook 650 G1 Laptop With 15.6-Inch Display, Intel Core i5-4th Gen/8GB RAM/256GB SSD/Intel HD Graphics Black",N49481376A,PSKU_47461_24985474784580580768_X
47461,HP,Electronics,Laptops,"Renewed - EliteBook 840 G5 Notebook With 14 Inch Display,Intel Core i5-8350U/16GB RAM/512GB SSD/Windows 10 English Metallic",N53401375A,PSKU_74949_45658440587714882542_X
47461,HP,Electronics,Laptops,"Renewed - ProBook 640 G2 Laptop With 14-Inch Display, Intel Core i7-6th Gen/8GB RAM/256GB SSD/Windows 10 English Silver",N53408666A,PSKU_47461_99546375292899215601_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 840 G3 L3C65AV Laptop With 14-Inch Touch Screen Display,Intel Core i5 Processor/6th Gen/8GB RAM/256GB SSD/1GB Intel HD Graphics 520 English Silver",N70055746V-1,PSKU_74949_71972273287552481413_X
47461,HP,Electronics,Laptops,"Renewed - Elitebook 745 G6 Laptop With 14-Inch Display,IPS Ryzen 5 Pro 3500U/8 GB RAM/256GB SSD/Windows 10 Pro English/Arabic Silver",N70094198V-1,PSKU_47461_85519928626633263827_X
47461,Lenovo,Electronics,Laptops,"Renewed - Thinkpad 260 YOGA Touchscreen Laptop With 12.5-Inch Display,Intel Core i5 Processor,6th GEN/8GB RAM/256GB SSD/520 integrated Hd Graphics black",N43444002A,PSKU_74949_34084723190223490530_X
47461,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T480 (2020) Laptop With 14-Inch Display, Intel Core i7 Processor/8th Gen/16GB RAM/512GB SSD/Intel HD Graphics With English Keyboard English Black",N50609630A,PSKU_47461_61305941502742186644_X
47461,Lenovo,Electronics,Laptops,"Refurbished - Thinkpad x230 Laptop With 12.3-Inch Display,Intel Core i5 Processor/3rd Gen/8GB RAM/128GB/Intel HD Graphics English Black",N53335198A,PSKU_47461_56081420236994273811_X
47461,Lenovo,Electronics,Laptops,"Renewed - ThinkPad T450s Laptop With 14-Inch Display,Intel Core i5 Processor/5th Gen/8GB RAM/256GB SSD/Intel HD Graphics 5500 English/Arabic Black",N53385322A,PSKU_47461_41266694289414223750_X
47461,Lenovo,Electronics,Laptops,"Renewed - ThinkPad X380 Yoga Laptop With 13.3-Inch FHD Touch Display,Core i5-8350U/8th Generation/8GB RAM/512GB SSD/Intel HD Graphics english english Black English Black",N53431701A,PSKU_47461_85188178245204911436_X
47461,Lenovo,Electronics,Laptops,"Renewed - Thinkpad T14s Business Laptop 14-Inch FHD Display,Intel Core (TM) i5/10th Gen/Quad Core/16GB DDR4 RAM/256GB SSD/Windows 10 Pro English Black",N70047742V-1,PSKU_47461_16576054291395845608_X
181587,CAT,Eyewear,Sunglasess,men Precision 8506 Polarized Reactangle Sunglasses Blue 58 mm,Z69947BA07E54BD10BA80Z-1,CPS-8506-106P
181587,CAT,Eyewear,Sunglasess,Precision 8512 Men Polarized Square Sunglasses Blue 59 mm,Z86F5D873FA23DC77449FZ-1,CPS-8512-006P
181587,CAT,Eyewear,Sunglasess,Men CTS-Coder Polarized Sunglasses Square Black 60 mm,Z9340C61817F680BBC266Z-1,CTS-CODER-108P
181587,CAT,Eyewear,Sunglasess,Men CTS-8021 Polarized Square Front Sunglasses Blue 61 mm,ZEF4FACF73FB17A2C3D10Z-1,CTS-8021-106P
181587,O'NEILL,Eyewear,Sunglasess,ONS-9020 men Wrap Polarized Sunglasses Grey 64 mm,Z3C09E1FBDD37C7D59D4CZ-1,ONS-9020-2.0-108P
181587,O'NEILL,Eyewear,Sunglasess,ONS-Pohnpei 2.0 Men Avaitor Polarized Sunglasses Black 59 mm,Z9F1346D6A60506F28D48Z-1,ONS-POHNPEI2.0-004P
181587,O'NEILL,Eyewear,Sunglasess,ONS-9040 Sports Wrap Shield Sunglasses for Men UV400 Protection Black 135 mm,ZF8C0F561DA16FCA6CE55Z-1,ONS-9040-2.0-104 BLU
181587,Superdry,Eyewear,Sunglasess,SARATOGA Full-Rim Square UV Protection Sunglasses - Grey,ZAB67FB28716AAC45878FZ-1,SDS-SARATOGA-102
46272,GuruNanda,Hair Personal Care,Essential Oils & Oils,Sesame + Mint Oil Pulling 237 ml,ZE1CE7B042A5A71CF23A5Z-1,13-05-08Z-08861-1
46272,My Carry Potty,Baby Product,Toilet Training Seats,My Little Trainer Seat - Sage Green,ZC7D18AFCA4C3B57A2C94Z-1,MLTS-SG-GRN
46272,SHOEGR,Footwear,Shoe Care,"Coat Water & Stain Repellent 200 ml Invisible Waterproof Shield for Sneakers, Suede, Nubuck, Leather, Trainers, Canvas & Bags, Nano Protection from rain and dust",Z2EB319FD5BFBDD0DDA3AZ-1,Water and Stain Repellent
46272,SOTSU,Electronic Accessories,Portable Monitor,"FlipAction Touch 14"" Premium Portable Monitor SFA14TCMG | FHD IPS Pivoting Dual Laptop Screen | Touchscreen for Cellphone, Gaming, and Travel | PC, Chrome, Android, DeX Compatible",ZA0B7D39B23A71792971CZ-1,FlipActionGo14MetallicGray
46272,SOTSU,Electronic Accessories,Portable Monitor,"FlipAction Pro 16"" Gen2 Premium Portable Monitor | Super Compact | Pivot Rotate | 2560x1600 DCI P3 | 120Hz | 400 Nits | Full Metal CNC | Perfect Match for Mac and Windows (Metallic Gray)",ZB89F59FB59247041D0B1Z-1,FlipActionGo16MetallicGray
47461,Apple,Electronics,Laptops,"Renewed - MacBook Pro A1278 (2012) Laptop With 13.3-Inch HD Display, Core i7 Processor/Dual Core/8GB RAM/500GB HDD/macOS Silver",N44523172A,PSKU_47461_74902209762295595461_X
47461,Apple,Electronics,Laptops,"Refurbished - MacBook Pro A1278 (2012) Laptop With 13.3-Inch HD Display, Core i5 Processor/Dual Core/8GB RAM/256GB SSD/macOS Silver",N49797872A,PSKU_47461_23678704458904291802_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Air A1466 (2015) Laptop With 13-Inch HD Display, Core i5 Processor/Dual Core/8GB RAM/128GB SSD/macOS English Silver",N50370836A,PSKU_74949_46257744379955852701_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Air A1466 (2015) Laptop With 13-Inch HD Display, Core i5 Processor/Dual Core/8GB RAM/256GB SSD/macOS English Silver",N50370837A,PSKU_47461_86813924866751332522_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Air A1466 (2015) Laptop With 13-Inch HD Display, Core i5 Processor/Dual Core/8GB RAM/128GB SSD/macOS English/Arabic Silver English/Arabic Silver",N50479593A,PSKU_47461_42691824196622504728_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Air A1466 (2015) Laptop With 13.3-Inch HD Display, Core i5 Processor/Dual Core/8GB RAM/256GB SSD/macOS Silver",N50479594A,PSKU_47461_16665707867911415535_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Pro A1706 (2017) Laptop With 13.3-Inch Full HD Display, Core i7 Processor/Dual Core/8GB RAM/512GB SSD/macOS Space Grey",N50479599A,PSKU_47461_56530128698062608252_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Air A1466 (2015) Laptop With 13.3-Inch Display, Core i7 Processor/8GB RAM/500GB SSD/macOS English Silver",N51630016A,PSKU_47461_16744746465291241069_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Air A1466 (2017) Laptop With 13.3-Inch HD Display, Core i5 Processor/8GB RAM/128GB SSD/macOS Silver",N53352957A,PSKU_47461_36140738143889807097_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Pro A1398 (2015) Laptop With 15.4-Inch Full HD Display, Core i7 Processor/Dual Core/16GB RAM/1TB SSD/macOS Silver",N53409314A,PSKU_47461_74518802399820738758_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Pro A1502 (2015) Laptop With 13-Inch Full HD Display, Core i5 Processor/Dual Core/8GB RAM/500GB SSD/macOS Silver",N53409315A,PSKU_47461_54356330038371306412_X
47461,Apple,Electronics,Laptops,"Renewed - MacBook Pro A2141 (2019) Laptop With 16-Inch Display, Core i7 Processor/Quad Core/32GB RAM/512GB SSD/iOS English Space Grey",N70105795V-1,PSKU_47461_03202593787097725008_X
47461,DELL,Electronics,Laptops,"Refurbished - Latitude E5470 Laptop With 14-Inch Display,Intel Core i7 Processor/6th Gen/8GB RAM/256GB SSD/Intel HD Graphics 620 English Black",N52005484A,PSKU_74949_06487364587290334325_X
